asset_id,year,document_id,page_id,collection_page_number,document_page_number,owner_code,owner_label,owner_reported,portfolio_group,asset_name,asset_class,description,reported_value,value_min_usd,value_max_usd,value_has_open_upper_bound,income_types,other_income,reported_income,income_min_usd,income_max_usd,income_has_open_upper_bound,transaction_code,printed_page_label
asset:2021:001730,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"VENTAS, INC. CMN",Common stock,"Common stock of Ventas, a healthcare and senior housing REIT","$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,S",Page 96 of 303
asset:2021:001731,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"VERISK ANALYTICS, INC. CMN",Common stock,"Common stock of Verisk Analytics, an insurance data and analytics company","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,P,Page 96 of 303
asset:2021:001732,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"VERIZON COMMUNICATIONS, INC. CMN",Common stock,"Common stock of Verizon, a major U.S. telecommunications carrier","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,None,0,0,False,"P,S",Page 96 of 303
asset:2021:001733,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VERMONT MUN BD BK REV 5% 12/01/22 J,Municipal & gov bonds,"Municipal bond — Vermont MUN BD BK, 5% coupon","$50,001-$100,000",50001,100000,False,"[""N/A""]",,None,0,0,False,,Page 96 of 303
asset:2021:001734,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VERTEX PHARMACEUTICALS INCORPO,Other,Reported asset or transaction line item — Vertex Pharmaceuticals Incorpo,"$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,"P,S",Page 96 of 303
asset:2021:001735,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VESTAVIA HILLS ALA DB 5% 08/01/21 FA,Municipal & gov bonds,"Municipal bond — Vestavia Hills ALA, 5% coupon, due 08/01/21, pays Feb/Aug","$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 96 of 303
asset:2021:001736,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VF CORP CMN,Common stock,"Common stock of VF Corporation, apparel maker behind The North Face and Vans.","$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,S(part)",Page 96 of 303
asset:2021:001737,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VIATRIS INC CMN,Common stock,"Common stock of Viatris, generic and off-patent drug maker","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,"P,S",Page 96 of 303
asset:2021:001738,2021,2021-13,page:2021-13:0096,96,96,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VICI PROPERTIES INC. CMN,Common stock,"Common stock of VICI Properties, a casino real estate investment trust","$1,001-$15,000",1001,15000,False,"[""N/A""]",,None,0,0,False,,Page 96 of 303
asset:2021:001739,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VIRGINIA COMWLTH TRANSN BRD REV 5,Municipal & gov bonds,Municipal / government bond,"$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 97 of 303
asset:2021:001740,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VIRGINIA CMMNWLTH TRNSPTN BRD REV,Municipal & gov bonds,Municipal / government bond,"$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 97 of 303
asset:2021:001741,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VISA INC. CMN CLASS A,Common stock,"Class A common stock of Visa, the global payments network","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,None,0,0,False,"P,S(part)",Page 97 of 303
asset:2021:001742,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"VMWARE, INC. CMN CLASS A",Common stock,"Common stock of Vmware, Inc","$15,001-$50,000",15001,50000,False,"[""Capital gains""]",,None,0,0,False,P,Page 97 of 303
asset:2021:001743,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VORNADO REALTY TRUST CMN,Common stock,"Common stock of Vornado Realty Trust, a New York office REIT","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,P,Page 97 of 303
asset:2021:001744,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VOYA FINANCIAL INC CMN,Common stock,Common stock of Voya Financial Inc,"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 97 of 303
asset:2021:001745,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,VULCAN MATERIALS CO CMN,Common stock,"Common stock of Vulcan Materials, a producer of construction aggregates.","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,,Page 97 of 303
asset:2021:001746,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,W.P. CAREY INC. CMN,Common stock,Common stock of W.p. Carey Inc,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,S",Page 97 of 303
asset:2021:001747,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,W.R. BERKLEY CORPORATION CMN,Common stock,"Common stock of W.R. Berkley, a commercial insurance company","$1-$1,000",1,1000,False,"[""Dividends""]",,None,0,0,False,P,Page 97 of 303
asset:2021:001748,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,W.R. GRACE & CO (NEW) CMN,Common stock,Common stock of W.r. Grace & CO (new),"$1-$1,000",1,1000,False,"[""N/A""]",,"$201-$1,000",201,1000,False,,Page 97 of 303
asset:2021:001749,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,W.W. GRAINGER INC CMN,Common stock,"Common stock of W.W. Grainger, an industrial supplies distributor","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,"P,S",Page 97 of 303
asset:2021:001750,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"WALGREENS BOOTS ALLIANCE, INC. CMN",Common stock,"Common stock of Walgreens Boots Alliance, the drugstore chain.","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,P,Page 97 of 303
asset:2021:001751,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WALMART INC CMN,Common stock,Common stock of retail giant Walmart,"$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,S",Page 97 of 303
asset:2021:001752,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WALT DISNEY COMPANY (THE) CMN,Common stock,"Common stock of Walt Disney, the entertainment and media company.","$15,001-$50,000",15001,50000,False,"[""N/A""]",,"$5,001-$15,000",5001,15000,False,"P,S(part)",Page 97 of 303
asset:2021:001753,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WARNER BROS DISCOVERY INC CMN SE,Common stock,Common stock of Warner Bros Discovery Inc SE,"$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,,Page 97 of 303
asset:2021:001754,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WASHINGTON ST GO 5% 07/01/21 JJ VAR,Municipal & gov bonds,"Municipal bond — Washington ST, 5% coupon","$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 97 of 303
asset:2021:001755,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WASHINGTON ST GO 5% 07/01/21 JJ VAR,Municipal & gov bonds,"Municipal bond — Washington ST, 5% coupon","$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 97 of 303
asset:2021:001756,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WASHTENAW CNTY MICH GO 2% 07/01/2,Municipal & gov bonds,"Municipal bond — Washtenaw Cnty Mich, 2% coupon","$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 97 of 303
asset:2021:001757,2021,2021-13,page:2021-13:0097,97,97,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"WASTE CONNECTIONS, INC. CMN",Common stock,"Common stock of Waste Connections, Inc","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,None,0,0,False,P,Page 97 of 303
asset:2021:001758,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WASTE MANAGEMENT INC CMN,Common stock,"Common stock of Waste Management, the trash collection and recycling company.","$1,001-$15,000",1001,15000,False,"[""Dividends""]",,"$2,501-$5,000",2501,5000,False,"P,S",Page 98 of 303
asset:2021:001759,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WATERS CORPORATION COMMON STOC,Common stock,Common stock of Waters Corporation Common Stoc,"$1-$1,000",1,1000,False,"[""N/A""]",,"$201-$1,000",201,1000,False,,Page 98 of 303
asset:2021:001760,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WAYFAIR INC. CMN,Common stock,Common stock of Wayfair Inc,"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,"P,S",Page 98 of 303
asset:2021:001761,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"WEC ENERGY GROUP, INC. CMN",Common stock,"Common stock of WEC Energy Group, a Wisconsin-based electric and gas utility","$1-$1,000",1,1000,False,"[""Dividends""]",,$1-$200,1,200,False,,Page 98 of 303
asset:2021:001762,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WELLS FARGO & CO (NEW) CMN,Common stock,"Common stock of Wells Fargo, a major U.S. bank","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$1,001-$2,500",1001,2500,False,,Page 98 of 303
asset:2021:001763,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WELLTOWER INC. CMN,Common stock,Common stock of Welltower Inc,"$1,001-$15,000",1001,15000,False,"[""Dividends"",""Capital gains""]",,"$1,001-$2,500",1001,2500,False,,Page 98 of 303
asset:2021:001764,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WEST PHARMACEUTICAL SERVICES INC,Common stock,"Common stock of West Pharmaceutical Services, maker of drug packaging and delivery components","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 98 of 303
asset:2021:001765,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WESTERN DIGITAL CORPORATION CMN,Common stock,"Common stock of Western Digital, a maker of hard drives and data storage.","$1,001-$15,000",1001,15000,False,"[""N/A""]",,None,0,0,False,,Page 98 of 303
asset:2021:001766,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WESTERN UNION COMPANY (THE) CMN,Common stock,Common stock of Western Union Company (the),"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 98 of 303
asset:2021:001767,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WESTINGHOUSE AIR BRAKE TECHNOL C,Other,Reported asset or transaction line item — Westinghouse AIR Brake Technol C,"$1,001-$15,000",1001,15000,False,"[""Dividends""]",,$1-$200,1,200,False,,Page 98 of 303
asset:2021:001768,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WESTLAKE CORP CMN,Common stock,Common stock of Westlake Corp,"$1-$1,000",1,1000,False,"[""Dividends""]",,None,0,0,False,,Page 98 of 303
asset:2021:001769,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WESTROCK COMPANY CMN,Common stock,"Common stock of WestRock, a paper and packaging manufacturer","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 98 of 303
asset:2021:001770,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WEX INC. CMN,Common stock,Common stock of WEX Inc,"$1-$1,000",1,1000,False,"[""N/A""]",,"$201-$1,000",201,1000,False,,Page 98 of 303
asset:2021:001771,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WEYERHAEUSER COMPANY CMN,Common stock,"Common stock of Weyerhaeuser, a timberland-owning real estate investment trust.","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 98 of 303
asset:2021:001772,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WHIRLPOOL CORP. CMN,Common stock,Common stock of home appliance maker Whirlpool,"$1-$1,000",1,1000,False,"[""Dividends""]",,None,0,0,False,,Page 98 of 303
asset:2021:001773,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WICHITA KANS GO 4% 10/15/22 AO GO TE,Municipal & gov bonds,"Municipal bond — Wichita Kans, 4% coupon","$15,001-$50,000",15001,50000,False,"[""Interest""]",,None,0,0,False,,Page 98 of 303
asset:2021:001774,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WILLIS TOWERS WATSON PLC CMN,Common stock,"Common stock of Willis Towers Watson, an insurance brokerage and advisory firm","$1,001-$15,000",1001,15000,False,"[""Dividends""]",,None,0,0,False,,Page 98 of 303
asset:2021:001775,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WILSON CNTY TENN GO 5% 04/01/22 AO,Municipal & gov bonds,"Municipal bond — Wilson Cnty Tenn, 5% coupon, due 04/01/22, pays Apr/Oct","$15,001-$50,000",15001,50000,False,"[""Interest""]",,None,0,0,False,,Page 98 of 303
asset:2021:001776,2021,2021-13,page:2021-13:0098,98,98,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WISCONSIN (STATE OF) GO 5.0000% 05/0,Municipal & gov bonds,"Municipal bond — Wisconsin (state OF), 5.0000% coupon","$1-$1,000",1,1000,False,"[""Interest""]",,None,0,0,False,,Page 98 of 303
asset:2021:001777,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WIX COM LTD CMN,Common stock,Common stock of WIX Ltd,"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001778,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WOODWARD INC CMN,Common stock,Common stock of Woodward Inc,None,0,0,False,"[""Dividends""]",,$1-$200,1,200,False,,Page 99 of 303
asset:2021:001779,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,WORLD WRESTLING ENTERTAINMENT C,Other,Reported asset or transaction line item — World Wrestling Entertainment C,None,0,0,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001780,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"WYNN RESORTS, LIMITED CMN",Common stock,"Common stock of Wynn Resorts, a casino and luxury resort operator",None,0,0,False,"[""N/A""]",,$1-$200,1,200,False,,Page 99 of 303
asset:2021:001781,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,XCEL ENERGY INC. CMN,Common stock,"Common stock of Xcel Energy, a Midwestern electric and gas utility",None,0,0,False,"[""N/A""]",,$1-$200,1,200,False,,Page 99 of 303
asset:2021:001782,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,XEROX HOLDINGS CORP CMN,Common stock,Common stock of Xerox Holdings Corp,"$1,001-$15,000",1001,15000,False,"[""Dividends""]",,$1-$200,1,200,False,,Page 99 of 303
asset:2021:001783,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,XILINX INCORPORATED CMN,Common stock,Common stock of Xilinx Incorporated,"$1,001-$15,000",1001,15000,False,"[""Dividends""]",,None,0,0,False,,Page 99 of 303
asset:2021:001784,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,XYLEM INC. CMN,Common stock,"Common stock of Xylem, water technology and equipment company",None,0,0,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,,Page 99 of 303
asset:2021:001785,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,YANDEX N.V. CMN,Common stock,Common stock of Yandex N.V,None,0,0,False,"[""N/A""]",,"$201-$1,000",201,1000,False,,Page 99 of 303
asset:2021:001786,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"YUM BRANDS, INC. CMN",Common stock,"Common stock of Yum Brands, parent of KFC, Taco Bell, and Pizza Hut","$1-$1,000",1,1000,False,"[""Dividends""]",,None,0,0,False,,Page 99 of 303
asset:2021:001787,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,"YUM CHINA HOLDINGS, INC. CMN",Common stock,"Common stock of YUM China Holdings, Inc",None,0,0,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001788,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,ZEBRA TECHNOLOGIES INC CMN CLASS,Common stock,Common stock of Zebra Technologies Inc Class,None,0,0,False,"[""N/A""]",,$1-$200,1,200,False,,Page 99 of 303
asset:2021:001789,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,ZIMMER BIOMET HOLDINGS INC,Common stock,"Common stock of Zimmer Biomet, an orthopedic implants and medical device maker.",None,0,0,False,"[""Dividends""]",,"$2,501-$5,000",2501,5000,False,,Page 99 of 303
asset:2021:001790,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,ZOETIS INC. CMN CLASS A,Common stock,"Class A common stock of Zoetis, an animal health medicines company","$1,001-$15,000",1001,15000,False,"[""Dividends""]",,None,0,0,False,,Page 99 of 303
asset:2021:001791,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,ZOOM VIDEO COMMUNICATIONS INC CM,Common stock,Common stock of Zoom Video Communications Inc CM,"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001792,2021,2021-13,page:2021-13:0099,99,99,DC,Dependent child,DC,2020 Trust FBO Khanna Children,ZYNGA INC. CMN CLASS A,Common stock,Common stock of Zynga Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001793,2021,2021-13,page:2021-13:0099,99,99,SP,Spouse,SP,Ritu Ahuja Declaration Trust,ADOBE INC CMN,Common stock,"Common stock of Adobe, maker of Photoshop, Acrobat, and other creative software.","$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,,Page 99 of 303
asset:2021:001794,2021,2021-13,page:2021-13:0100,100,100,SP,Spouse,SP,Ritu Ahuja Declaration Trust,"ALIGN TECHNOLOGY, INC CMN",Common stock,"Common stock of Align Technology, maker of Invisalign clear dental aligners","$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,,Page 100 of 303
asset:2021:001795,2021,2021-13,page:2021-13:0100,100,100,SP,Spouse,SP,Ritu Ahuja Declaration Trust,AMAZON.COM INC CMN,Common stock,"Common stock of Amazon, the online retail and cloud computing company.","$1,001-$15,000",1001,15000,False,"[""N/A""]",,None,0,0,False,,Page 100 of 303
asset:2021:001796,2021,2021-13,page:2021-13:0100,100,100,SP,Spouse,SP,Ritu Ahuja Declaration Trust,AMERICAN TOWER CORPORATION CMN,Common stock,"Common stock of American Tower, a cell-tower real estate investment trust.","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",,None,0,0,False,,Page 100 of 303
asset:2021:001797,2021,2021-13,page:2021-13:0100,100,100,SP,Spouse,SP,Ritu Ahuja Declaration Trust,BUILD NYC RESOURCE CORP NY REV 4.,Municipal & gov bonds,Municipal / government bond,"$1,001-$15,000",1001,15000,False,"[""Interest""]",,None,0,0,False,,Page 100 of 303
asset:2021:001798,2021,2021-13,page:2021-13:0100,100,100,SP,Spouse,SP,Ritu Ahuja Declaration Trust,BVRLY HLS CMNTY FCS DST SPL TX REV,Municipal & gov bonds,Municipal / government bond,None,0,0,False,"[""Interest""]",,None,0,0,False,,Page 100 of 303
